archaeological_stratigraphy.cultural_period;archaeological_stratigraphy.technocomplex;archaeological_stratigraphy.regional_technocomplex;archaeological_stratigraphy.idarchstrat;locality.x;locality.y;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;84.800732;47.130704;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;84.8129;50.912;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;85.5743;50.7228;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;91.635082;55.145608;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;92.443878;55.334104;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;92.445739;55.330294;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;92.82278;56.01083;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;99.06965;44.772786;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;100.339487;58.292334;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;101.709501;56.161438;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;102.7861;47.19697;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;102.9231;49.22698;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;102.9578;49.26306;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;102.9654;49.28997;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;102.9718;49.273;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;103.0475;49.23403;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;103.4061;53.820918;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;103.4781;53.13333;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;104.172859;52.305477;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;104.243479;52.292467;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;107.328459;50.209087;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;107.332163;50.208558;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;108.166454;51.656708;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;109.3215;51.21197;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;109.861073;52.350183;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;133.08675;59.6304;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;133.6;63.12;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;133.62;63.12;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;135.13;60.52;
Upper Paleolithic;UP/ Upper Paleolithic - Eurasia;Eurasia;Upper Paleolithic - Eurasia;135.4167;70.71667;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;30.5666667;37.0833333;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;34.776;30.833;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;34.7783;30.8429;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;34.7789;30.8422;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;34.8079;30.81856;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;34.81428;30.81668;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;35.3;32.6791667;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;35.3484;29.9455;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;35.5717333;32.71975;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;35.959;35.983;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;35.961602;30.837147;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;36.51773;33.82055;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;36.63778;33.99139;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;38.85935;35.20477;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;38.88792;35.26916;
Upper Paleolithic;UP/ Upper Paleolithic - Levant;Levant;Upper Paleolithic - Levant;45.32694;35.50528;
Upper Paleolithic;UP/ Upper Paleolithic - S Asia;S Asia;Upper Paleolithic - S Asia;74.950994;19.566098;
Upper Paleolithic;UP/ Upper Paleolithic - S Asia;S Asia;Upper Paleolithic - S Asia;77.871462;22.866796;
